tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,improvement_surcharge,total_amount,congestion_surcharge,trip_duration,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-10-27 16:57:37,2024-10-27 17:10:11,1.0,0.71,186,170,11.4,0.0,0.5,1.0,18.48,2.5,754.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 16:58:21,2024-10-27 17:12:25,1.0,1.41,186,163,13.5,0.0,0.5,1.0,21.0,2.5,844.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 16:59:32,2024-10-27 17:29:11,1.0,3.45,186,263,27.5,0.0,0.5,1.0,37.8,2.5,1779.0,40.748497181405014,-73.9924375369761,40.77876585543438,-73.951009874818
2024-10-27 16:59:52,2024-10-27 17:27:54,1.0,3.87,186,231,26.1,0.0,0.5,1.0,36.12,2.5,1682.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 16:59:56,2024-10-27 17:29:26,1.0,0.0,186,239,23.3,2.5,0.5,1.0,32.75,2.5,1770.0,40.748497181405014,-73.9924375369761,40.78396143031379,-73.97863194845084
2024-10-27 17:00:33,2024-10-27 17:16:37,1.0,1.36,186,107,14.9,0.0,0.5,1.0,20.79,2.5,964.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:00:36,2024-10-27 17:14:36,2.0,1.7,186,107,14.2,2.5,0.5,1.0,21.8,2.5,840.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:00:43,2024-10-27 17:38:10,1.0,1.63,186,162,29.6,0.0,0.5,1.0,40.32,2.5,2247.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 17:01:10,2024-10-27 17:25:45,1.0,2.37,186,143,21.2,0.0,0.5,1.0,30.24,2.5,1475.0,40.748497181405014,-73.9924375369761,40.77596522876101,-73.98764554944397
2024-10-27 17:01:14,2024-10-27 17:20:00,1.0,1.78,186,237,17.0,0.0,0.5,1.0,25.2,2.5,1126.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 17:01:51,2024-10-27 17:29:16,1.0,4.02,186,43,26.1,0.0,0.5,1.0,31.25,2.5,1645.0,40.748497181405014,-73.9924375369761,40.782478099747884,-73.9655535654591
2024-10-27 17:02:45,2024-10-27 17:21:29,1.0,2.3,186,237,16.3,2.5,0.5,1.0,24.36,2.5,1124.0,40.748497181405014,-73.9924375369761,40.76861518381157,-73.96563453538069
2024-10-27 17:03:32,2024-10-27 17:16:33,1.0,1.4,186,163,12.8,0.0,0.5,1.0,16.8,2.5,781.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:03:33,2024-10-27 17:12:36,1.0,1.29,186,158,10.0,0.0,0.5,1.0,14.0,2.5,543.0,40.748497181405014,-73.9924375369761,40.735035400696674,-74.00898410478533
2024-10-27 17:04:10,2024-10-27 17:19:14,2.0,1.44,186,68,14.2,0.0,0.5,1.0,21.84,2.5,904.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 17:04:45,2024-10-27 17:21:33,0.0,2.1,186,79,16.3,2.5,0.5,1.0,24.35,2.5,1008.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 17:05:15,2024-10-27 17:18:10,1.0,1.24,186,107,12.1,0.0,0.5,1.0,18.52,2.5,775.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:05:39,2024-10-27 17:21:52,1.0,1.43,186,48,14.2,0.0,0.5,1.0,21.84,2.5,973.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 17:05:56,2024-10-27 17:17:03,1.0,2.2,186,231,12.8,2.5,0.5,1.0,19.8,2.5,667.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 17:06:02,2024-10-27 17:11:48,1.0,0.2,186,234,6.5,2.5,0.5,1.0,10.5,2.5,346.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 17:07:21,2024-10-27 17:41:42,2.0,4.11,186,13,31.7,0.0,0.5,1.0,42.84,2.5,2061.0,40.748497181405014,-73.9924375369761,40.71203815707452,-74.01607915192933
2024-10-27 17:08:17,2024-10-27 17:15:03,1.0,1.42,186,114,9.3,0.0,0.5,1.0,15.96,2.5,406.0,40.748497181405014,-73.9924375369761,40.7283403913723,-73.99738026020042
2024-10-27 17:09:38,2024-10-27 17:45:49,1.0,3.0,186,79,28.2,2.5,0.5,1.0,38.65,2.5,2171.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 17:09:53,2024-10-27 17:22:56,2.0,1.02,186,246,12.8,0.0,0.5,1.0,21.0,2.5,783.0,40.748497181405014,-73.9924375369761,40.753309065983466,-74.00401512528673
2024-10-27 17:11:11,2024-10-27 17:18:36,2.0,0.6,186,164,7.9,2.5,0.5,1.0,14.25,2.5,445.0,40.748497181405014,-73.9924375369761,40.748574629356725,-73.98515639467682
2024-10-27 17:12:22,2024-10-27 17:37:04,1.0,5.86,186,88,31.0,0.0,0.5,1.0,35.04,2.5,1482.0,40.748497181405014,-73.9924375369761,40.70335790323616,-74.01151502922319
2024-10-27 17:12:22,2024-10-27 17:39:09,1.0,3.36,186,236,24.0,0.0,0.5,1.0,30.0,2.5,1607.0,40.748497181405014,-73.9924375369761,40.780436437189955,-73.95701169835736
2024-10-27 17:15:34,2024-10-27 17:25:46,1.0,1.23,186,249,14.78,0.0,0.5,1.0,20.66,2.5,612.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 17:15:42,2024-10-27 17:42:59,1.0,2.03,186,229,23.3,0.0,0.5,1.0,32.76,2.5,1637.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 17:16:11,2024-10-27 17:24:02,1.0,1.12,186,68,9.3,0.0,0.5,1.0,15.96,2.5,471.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 17:16:34,2024-10-27 17:27:10,4.0,0.88,186,161,10.7,0.0,0.5,1.0,14.7,2.5,636.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 17:18:07,2024-10-27 17:31:08,1.0,0.67,186,230,12.1,0.0,0.5,1.0,16.1,2.5,781.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:19:07,2024-10-27 17:33:07,1.0,0.76,186,230,12.8,0.0,0.5,1.0,16.8,2.5,840.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:19:07,2024-10-27 17:33:07,1.0,0.76,186,230,12.8,0.0,0.5,1.0,16.8,2.5,840.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:20:36,2024-10-27 18:01:26,1.0,9.16,186,138,45.35,0.0,0.5,1.0,61.92,2.5,2450.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 17:20:40,2024-10-27 17:40:49,1.0,2.36,186,239,19.1,0.0,0.5,1.0,27.72,2.5,1209.0,40.748497181405014,-73.9924375369761,40.78396143031379,-73.97863194845084
2024-10-27 17:21:39,2024-10-27 17:49:06,1.0,2.3,186,142,21.2,2.5,0.5,1.0,30.25,2.5,1647.0,40.748497181405014,-73.9924375369761,40.77363329302708,-73.98153220639182
2024-10-27 17:21:56,2024-10-27 17:47:02,1.0,1.31,186,170,20.5,0.0,0.5,1.0,29.4,2.5,1506.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 17:22:16,2024-10-27 18:25:00,1.0,17.16,186,132,70.0,0.0,0.5,1.0,97.13,2.5,3764.0,40.748497181405014,-73.9924375369761,40.64698489239528,-73.78653298335001
2024-10-27 17:22:55,2024-10-27 17:42:43,1.0,1.52,186,107,17.7,0.0,0.5,1.0,26.04,2.5,1188.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:23:00,2024-10-27 17:46:28,2.0,2.29,186,43,21.2,0.0,0.5,1.0,30.24,2.5,1408.0,40.748497181405014,-73.9924375369761,40.782478099747884,-73.9655535654591
2024-10-27 17:23:17,2024-10-27 17:30:43,4.0,1.02,186,68,8.6,0.0,0.5,1.0,15.75,2.5,446.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 17:23:19,2024-10-27 17:34:47,1.0,1.37,186,249,11.71,0.0,0.5,1.0,15.71,2.5,688.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 17:24:11,2024-10-27 17:28:00,1.0,0.66,186,90,5.8,0.0,0.5,1.0,11.8,2.5,229.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 17:24:24,2024-10-27 17:54:50,1.0,4.77,186,33,27.5,0.0,0.5,1.0,37.8,2.5,1826.0,40.748497181405014,-73.9924375369761,40.69579822121127,-73.9952501199663
2024-10-27 17:24:37,2024-10-27 17:49:21,2.0,3.2,186,238,23.3,0.0,0.5,1.0,32.76,2.5,1484.0,40.748497181405014,-73.9924375369761,40.79170493442707,-73.97304890061592
2024-10-27 17:24:53,2024-10-27 17:39:58,1.0,1.43,186,163,14.2,0.0,0.5,1.0,21.84,2.5,905.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:26:33,2024-10-27 17:33:15,1.0,0.64,186,170,7.9,0.0,0.5,1.0,11.9,2.5,402.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 17:27:40,2024-10-27 17:55:12,1.0,3.9,186,66,23.3,2.5,0.5,1.0,34.15,2.5,1652.0,40.748497181405014,-73.9924375369761,40.70225893882252,-73.98570161582295
2024-10-27 17:28:43,2024-10-27 17:28:53,1.0,0.01,186,186,23.0,0.0,0.0,1.0,24.0,0.0,10.0,40.748497181405014,-73.9924375369761,40.748497181405014,-73.9924375369761
2024-10-27 17:29:12,2024-10-27 17:41:51,1.0,1.03,186,163,12.1,0.0,0.5,1.0,19.32,2.5,759.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:30:29,2024-10-27 17:55:11,1.0,1.88,186,48,21.2,0.0,0.5,1.0,25.2,2.5,1482.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 17:32:41,2024-10-27 17:48:24,1.0,1.29,186,137,14.2,0.0,0.5,1.0,21.84,2.5,943.0,40.748497181405014,-73.9924375369761,40.74043897859643,-73.97649472376759
2024-10-27 17:33:47,2024-10-27 17:41:38,1.0,0.7,186,234,8.6,2.5,0.5,1.0,15.1,2.5,471.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 17:34:31,2024-10-27 18:00:08,1.0,1.35,186,163,21.2,0.0,0.5,1.0,31.5,2.5,1537.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:35:49,2024-10-27 17:43:08,1.0,0.24,186,234,7.9,0.0,0.5,1.0,11.9,2.5,439.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 17:36:41,2024-10-27 18:04:16,1.0,1.24,186,230,21.9,0.0,0.5,1.0,25.9,2.5,1655.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:37:39,2024-10-27 17:46:13,2.0,1.24,186,163,10.0,0.0,0.5,1.0,16.8,2.5,514.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:39:39,2024-10-27 18:07:47,1.0,3.09,186,148,24.7,0.0,0.5,1.0,34.44,2.5,1688.0,40.748497181405014,-73.9924375369761,40.718938359380246,-73.99089626184728
2024-10-27 17:41:03,2024-10-27 18:02:06,0.0,0.9,186,48,17.7,2.5,0.5,1.0,21.7,2.5,1263.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 17:41:20,2024-10-27 17:54:56,1.0,1.5,186,162,11.4,2.5,0.5,1.0,18.45,2.5,816.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 17:42:04,2024-10-27 18:07:45,1.0,1.24,186,230,21.2,0.0,0.5,1.0,25.2,2.5,1541.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:42:13,2024-10-27 17:55:26,1.0,1.93,186,224,13.5,0.0,0.5,1.0,21.0,2.5,793.0,40.748497181405014,-73.9924375369761,40.73182063601678,-73.97659767323344
2024-10-27 17:43:00,2024-10-27 17:51:43,1.0,0.7,186,161,8.6,2.5,0.5,1.0,13.6,2.5,523.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 17:43:49,2024-10-27 18:08:28,1.0,2.18,186,162,21.2,0.0,0.5,1.0,32.76,2.5,1479.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 17:43:54,2024-10-27 18:06:35,3.0,2.74,186,148,20.5,0.0,0.5,1.0,32.4,2.5,1361.0,40.748497181405014,-73.9924375369761,40.718938359380246,-73.99089626184728
2024-10-27 17:43:58,2024-10-27 18:04:52,1.0,1.6,186,163,18.4,0.0,0.5,1.0,26.88,2.5,1254.0,40.748497181405014,-73.9924375369761,40.76442140578678,-73.97756868222714
2024-10-27 17:44:07,2024-10-27 17:52:42,1.0,0.4,186,234,6.47,0.0,0.5,1.0,10.47,2.5,515.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 17:45:12,2024-10-27 18:03:43,2.0,2.96,186,263,18.4,0.0,0.5,1.0,22.4,2.5,1111.0,40.748497181405014,-73.9924375369761,40.77876585543438,-73.951009874818
2024-10-27 17:45:29,2024-10-27 18:04:18,1.0,1.65,186,233,17.0,0.0,0.5,1.0,21.0,2.5,1129.0,40.748497181405014,-73.9924375369761,40.74991407790216,-73.97044256869239
2024-10-27 17:45:37,2024-10-27 17:58:09,1.0,0.6,186,48,11.4,0.0,0.5,1.0,16.4,2.5,752.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 17:45:43,2024-10-27 18:00:09,1.0,2.0,186,148,13.5,2.5,0.5,1.0,17.5,2.5,866.0,40.748497181405014,-73.9924375369761,40.718938359380246,-73.99089626184728
2024-10-27 17:45:55,2024-10-27 18:25:34,1.0,2.31,186,141,31.0,0.0,0.5,1.0,38.0,2.5,2379.0,40.748497181405014,-73.9924375369761,40.76694821638321,-73.95963474149167
2024-10-27 17:46:41,2024-10-27 18:22:07,1.0,3.5,186,79,30.3,2.5,0.5,1.0,36.3,2.5,2126.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 17:47:00,2024-10-27 18:35:18,1.0,7.87,186,52,47.1,0.0,0.5,1.0,54.6,2.5,2898.0,40.748497181405014,-73.9924375369761,40.68665124165609,-73.99672403175194
2024-10-27 17:48:15,2024-10-27 18:13:33,1.0,2.56,186,107,22.6,0.0,0.5,1.0,33.25,2.5,1518.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:48:47,2024-10-27 18:11:28,1.0,1.02,186,164,19.1,0.0,0.5,1.0,25.33,2.5,1361.0,40.748497181405014,-73.9924375369761,40.748574629356725,-73.98515639467682
2024-10-27 17:48:57,2024-10-27 18:17:50,1.0,3.52,186,238,26.8,0.0,0.5,1.0,36.96,2.5,1733.0,40.748497181405014,-73.9924375369761,40.79170493442707,-73.97304890061592
2024-10-27 17:49:14,2024-10-27 18:24:05,1.0,4.54,186,45,32.4,0.0,0.5,1.0,43.68,2.5,2091.0,40.748497181405014,-73.9924375369761,40.7124593117795,-73.9981514989905
2024-10-27 17:49:30,2024-10-27 18:08:41,1.0,1.05,186,170,16.3,0.0,0.5,1.0,24.36,2.5,1151.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 17:50:18,2024-10-27 18:14:35,1.0,2.22,186,229,21.9,0.0,0.5,1.0,31.08,2.5,1457.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 17:50:20,2024-10-27 18:28:42,1.0,3.8,186,231,33.1,2.5,0.5,1.0,42.67,2.5,2302.0,40.748497181405014,-73.9924375369761,40.717772736265175,-74.00787970866406
2024-10-27 17:51:16,2024-10-27 18:00:35,1.0,0.81,186,162,8.44,0.0,0.5,1.0,12.44,2.5,559.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 17:51:46,2024-10-27 18:22:13,3.0,2.2,186,229,24.7,0.0,0.5,1.0,34.44,2.5,1827.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 17:51:46,2024-10-27 18:12:31,1.0,1.91,186,158,18.4,0.0,0.5,1.0,26.88,2.5,1245.0,40.748497181405014,-73.9924375369761,40.735035400696674,-74.00898410478533
2024-10-27 17:52:24,2024-10-27 18:22:32,1.0,1.85,186,107,24.7,0.0,0.5,1.0,31.57,2.5,1808.0,40.748497181405014,-73.9924375369761,40.73682405761895,-73.9840521326891
2024-10-27 17:52:58,2024-10-27 18:12:28,1.0,0.85,186,230,16.3,0.0,0.5,1.0,20.3,2.5,1170.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:52:58,2024-10-27 18:12:28,1.0,0.85,186,230,16.3,0.0,0.5,1.0,20.3,2.5,1170.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:53:03,2024-10-27 18:09:25,1.0,1.5,186,162,14.9,0.0,0.5,1.0,18.9,2.5,982.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 17:53:28,2024-10-27 18:13:12,1.0,1.41,186,143,17.0,0.0,0.5,1.0,26.25,2.5,1184.0,40.748497181405014,-73.9924375369761,40.77596522876101,-73.98764554944397
2024-10-27 17:53:40,2024-10-27 18:10:27,1.0,0.77,186,161,14.9,0.0,0.5,1.0,28.9,2.5,1007.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 17:54:35,2024-10-27 18:24:31,1.0,7.71,186,41,36.6,0.0,0.5,1.0,48.72,2.5,1796.0,40.748497181405014,-73.9924375369761,40.80433394979462,-73.95129200243511
2024-10-27 17:55:26,2024-10-27 18:39:09,1.0,7.48,186,168,45.7,0.0,0.5,1.0,49.7,2.5,2623.0,40.748497181405014,-73.9924375369761,40.807347167665306,-73.91682193806467
2024-10-27 17:56:45,2024-10-27 18:30:56,1.0,10.01,186,138,45.0,5.0,0.5,1.0,65.94,2.5,2051.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 17:56:56,2024-10-27 18:05:47,1.0,1.3,186,68,10.0,0.0,0.5,1.0,16.8,2.5,531.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 17:57:04,2024-10-27 18:01:44,1.0,0.13,186,100,5.8,0.0,0.5,1.0,10.8,2.5,280.0,40.748497181405014,-73.9924375369761,40.75351275872571,-73.9887865991153
2024-10-27 17:57:31,2024-10-27 18:54:50,5.0,17.89,186,1,100.0,0.0,0.0,1.0,124.38,0.0,3439.0,40.748497181405014,-73.9924375369761,40.69183120640151,-74.17400027276302
2024-10-27 17:57:35,2024-10-27 18:10:27,2.0,0.69,186,230,11.4,0.0,0.5,1.0,15.4,2.5,772.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:57:35,2024-10-27 18:10:27,2.0,0.69,186,230,11.4,0.0,0.5,1.0,15.4,2.5,772.0,40.748497181405014,-73.9924375369761,40.75981761719186,-73.9841964890757
2024-10-27 17:58:06,2024-10-27 18:04:46,1.0,0.73,186,234,7.9,0.0,0.5,1.0,14.88,2.5,400.0,40.748497181405014,-73.9924375369761,40.74033744175701,-73.99045782354736
2024-10-27 17:59:22,2024-10-27 18:19:55,1.0,1.43,186,142,18.4,0.0,0.5,1.0,26.88,2.5,1233.0,40.748497181405014,-73.9924375369761,40.77363329302708,-73.98153220639182
2024-10-27 18:00:21,2024-10-27 18:08:19,1.0,1.01,186,249,8.6,0.0,0.5,1.0,13.6,2.5,478.0,40.748497181405014,-73.9924375369761,40.73457600733173,-74.00287495910837
2024-10-27 18:02:07,2024-10-27 18:28:17,2.0,2.08,186,229,21.9,0.0,0.5,1.0,29.78,2.5,1570.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 18:02:10,2024-10-27 18:44:05,1.0,9.27,186,138,49.9,5.0,0.5,1.0,67.84,2.5,2515.0,40.748497181405014,-73.9924375369761,40.774375705932435,-73.87362864289085
2024-10-27 18:02:16,2024-10-27 18:59:35,3.0,9.33,186,89,55.5,0.0,0.5,1.0,66.44,2.5,3439.0,40.748497181405014,-73.9924375369761,40.63790012347375,-73.96096824906371
2024-10-27 18:02:48,2024-10-27 18:53:02,2.0,3.89,186,232,42.2,0.0,0.5,1.0,46.2,2.5,3014.0,40.748497181405014,-73.9924375369761,40.71473250693941,-73.9830245583349
2024-10-27 18:02:48,2024-10-27 18:53:02,2.0,3.89,186,232,42.2,0.0,0.5,1.0,46.2,2.5,3014.0,40.748497181405014,-73.9924375369761,40.71473250693941,-73.9830245583349
2024-10-27 18:03:20,2024-10-27 18:06:05,1.0,0.42,186,90,5.1,0.0,0.5,1.0,11.37,2.5,165.0,40.748497181405014,-73.9924375369761,40.74227862901229,-73.99697141558367
2024-10-27 18:04:03,2024-10-27 18:46:36,1.0,16.02,186,208,66.7,0.0,0.5,1.0,75.7,2.5,2553.0,40.748497181405014,-73.9924375369761,40.823318583877516,-73.82354011891928
2024-10-27 18:05:04,2024-10-27 18:19:10,3.0,1.3,186,137,13.5,2.5,0.5,1.0,21.0,2.5,846.0,40.748497181405014,-73.9924375369761,40.74043897859643,-73.97649472376759
2024-10-27 18:05:06,2024-10-27 18:13:36,1.0,1.2,186,113,9.3,2.5,0.5,1.0,15.95,2.5,510.0,40.748497181405014,-73.9924375369761,40.732579073027026,-73.99430477051166
2024-10-27 18:05:19,2024-10-27 18:17:33,1.0,0.78,186,48,11.4,0.0,0.5,1.0,18.48,2.5,734.0,40.748497181405014,-73.9924375369761,40.76225275531935,-73.98984464313298
2024-10-27 18:05:21,2024-10-27 18:09:35,1.0,0.6,186,170,5.8,0.0,0.5,1.0,11.27,2.5,254.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 18:06:49,2024-10-27 18:27:03,1.0,2.28,186,229,18.4,0.0,0.5,1.0,26.88,2.5,1214.0,40.748497181405014,-73.9924375369761,40.75672894163307,-73.96514579918423
2024-10-27 18:07:05,2024-10-27 18:38:15,1.0,2.07,186,233,25.4,0.0,0.5,1.0,35.28,2.5,1870.0,40.748497181405014,-73.9924375369761,40.74991407790216,-73.97044256869239
2024-10-27 18:07:53,2024-10-27 18:37:06,1.0,4.06,186,75,26.8,0.0,0.5,1.0,36.96,2.5,1753.0,40.748497181405014,-73.9924375369761,40.7900107514954,-73.94575026755157
2024-10-27 18:08:07,2024-10-27 18:44:59,1.0,3.14,186,79,31.0,0.0,0.5,1.0,42.0,2.5,2212.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 18:09:21,2024-10-27 18:21:32,1.0,1.4,186,79,11.4,2.5,0.5,1.0,18.5,2.5,731.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 18:09:31,2024-10-27 18:21:26,2.0,1.5,186,68,12.1,2.5,0.5,1.0,19.3,2.5,715.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 18:09:47,2024-10-27 18:27:44,1.0,3.06,186,87,17.7,0.0,0.5,1.0,26.04,2.5,1077.0,40.748497181405014,-73.9924375369761,40.70680845166581,-74.00749598562425
2024-10-27 18:11:05,2024-10-27 18:29:24,2.0,2.41,186,144,17.7,0.0,0.5,1.0,21.7,2.5,1099.0,40.748497181405014,-73.9924375369761,40.72088889344528,-73.99691854183824
2024-10-27 18:11:52,2024-10-27 18:30:53,1.0,2.41,186,79,17.7,0.0,0.5,1.0,24.96,2.5,1141.0,40.748497181405014,-73.9924375369761,40.72762019590954,-73.98593745682462
2024-10-27 18:12:09,2024-10-27 18:41:12,1.0,2.66,186,158,24.7,0.0,0.5,1.0,29.69,2.5,1743.0,40.748497181405014,-73.9924375369761,40.735035400696674,-74.00898410478533
2024-10-27 18:12:12,2024-10-27 18:39:36,2.0,3.7,186,238,26.1,2.5,0.5,1.0,39.1,2.5,1644.0,40.748497181405014,-73.9924375369761,40.79170493442707,-73.97304890061592
2024-10-27 18:12:35,2024-10-27 18:39:00,1.0,3.01,186,141,24.0,0.0,0.5,1.0,28.0,2.5,1585.0,40.748497181405014,-73.9924375369761,40.76694821638321,-73.95963474149167
2024-10-27 18:13:49,2024-10-27 18:22:37,1.0,0.1,186,170,3.0,2.5,0.5,1.0,7.0,2.5,528.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 18:14:14,2024-10-27 18:33:27,1.0,1.43,186,162,17.0,1.0,0.5,1.0,26.4,2.5,1153.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 18:15:25,2024-10-27 18:40:06,1.0,1.5,186,162,19.1,2.5,0.5,1.0,27.7,2.5,1481.0,40.748497181405014,-73.9924375369761,40.75668765218882,-73.97235594352027
2024-10-27 18:15:47,2024-10-27 18:20:59,4.0,0.83,186,170,7.2,0.0,0.5,1.0,11.2,2.5,312.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 18:15:57,2024-10-27 18:46:56,1.0,5.0,186,65,28.9,0.0,0.5,1.0,39.48,2.5,1859.0,40.748497181405014,-73.9924375369761,40.695337529461135,-73.98608600498395
2024-10-27 18:16:09,2024-10-27 18:31:31,3.0,1.08,186,170,13.5,0.0,0.5,1.0,21.0,2.5,922.0,40.748497181405014,-73.9924375369761,40.7477457936439,-73.97849159965229
2024-10-27 18:17:09,2024-10-27 18:25:08,1.0,1.3,186,68,9.3,0.0,0.5,1.0,24.3,2.5,479.0,40.748497181405014,-73.9924375369761,40.74842755506573,-73.99991742024713
2024-10-27 18:17:32,2024-10-27 18:53:48,1.0,5.04,186,24,33.1,0.0,0.5,1.0,37.1,2.5,2176.0,40.748497181405014,-73.9924375369761,40.801970493899624,-73.96547951516966
2024-10-27 18:17:33,2024-10-27 18:43:56,1.0,3.27,186,239,24.7,0.0,0.5,1.0,33.0,2.5,1583.0,40.748497181405014,-73.9924375369761,40.78396143031379,-73.97863194845084
2024-10-27 18:18:05,2024-10-27 18:39:09,1.0,1.2,186,161,17.7,0.0,0.5,1.0,27.12,2.5,1264.0,40.748497181405014,-73.9924375369761,40.75802804352629,-73.97769793122407
2024-10-27 18:18:20,2024-10-27 18:44:16,1.0,5.04,186,262,27.5,0.0,0.5,1.0,39.38,2.5,1556.0,40.748497181405014,-73.9924375369761,40.775932403149966,-73.94651035601466
2024-10-27 18:18:47,2024-10-27 18:26:18,2.0,1.37,186,158,21.0,0.0,0.0,1.0,29.4,2.5,451.0,40.748497181405014,-73.9924375369761,40.735035400696674,-74.00898410478533
